word,entropy,reduction_factor,avg_size,solution,worst_case
civic,1.8244988667476667,6.199687371001321,373.40592540654205,TRUE,1249
civie,2.7460188669532113,15.580480284437998,148.58335287085177,FALSE,637
civil,2.531192617769888,12.568486602370413,184.19083166014528,TRUE,874
civvy,2.19444785822896,8.97504419170399,257.93744861332846,FALSE,959
clach,2.858624507645137,17.43752525062648,132.75966438625395,FALSE,686
clack,2.68516580846296,14.66063203560937,157.9058797995251,TRUE,781
clade,3.73016449379547,41.685964682634925,55.53427916625274,FALSE,325
clads,3.3705254224256302,29.093809582556567,79.57019150176804,FALSE,415
claes,3.810144274346723,45.156953386318165,51.265637435616014,FALSE,255
clags,3.314945251454249,27.520887214769303,84.11792766468797,FALSE,443
claim,3.3953040990187295,29.82372146051644,77.62277430953155,TRUE,455
clame,3.6728072381506003,39.36225011675775,58.81269472992936,FALSE,333
clamp,3.166201082919374,23.717213272206443,97.6084320459725,TRUE,595
clams,3.320410948606822,27.671719876985765,83.65941872392823,FALSE,473
clang,3.3211876527476587,27.693220965309553,83.59446533503377,TRUE,491
clank,3.2473912053164113,25.72314590133395,89.996768236654475,TRUE,548
clans,3.5439316104205405,34.60269642621009,66.90230066135784,FALSE,376
claps,3.357265286272048,28.71056823793615,80.63232955943796,FALSE,472
clapt,3.5115773163946806,33.50106791540379,69.10227476466693,FALSE,432
claro,3.690580057339818,40.06808200286406,57.77666122961723,FALSE,279
clart,3.8003397353183686,44.71637364444556,51.770745508285586,FALSE,278
clary,3.552047796275872,34.88468111364927,66.36150671574332,FALSE,324
clash,3.451037251006977,31.533083073723823,73.41495896825467,TRUE,465
clasp,3.433610195358581,30.988314919905807,74.70557873132124,TRUE,472
class,3.038380749655328,20.87141980447007,110.91722660401821,TRUE,561
clast,3.723266891866143,41.39942086089458,55.918656634801444,FALSE,368
clats,3.6013221942020635,36.64665642164017,63.17083810770176,FALSE,368
claut,3.5836296001961387,36.00398404307754,64.29843978461332,FALSE,392
clave,3.489488151788737,32.76917057158335,70.6456696834284,FALSE,389
clavi,3.1202429054332015,22.651881239989894,102.1990171797772,FALSE,504
claws,3.1898950618228694,24.28587879352097,95.3228837087666,FALSE,501
clays,3.345908674127455,28.38635790005178,81.55325907434491,FALSE,427
clean,3.702709730231949,40.55705427266629,57.08008240529959,TRUE,273
clear,3.8462427699979678,46.81683076479346,49.44802888581886,TRUE,249
cleat,3.8053435833510925,44.94068833300173,51.512339616302754,TRUE,233
cleck,2.645228655528975,14.086665708902597,164.3398124040772,FALSE,628
cleek,2.9102747225992642,18.361842287214664,126.07667377755078,FALSE,628
cleep,3.070904573355773,21.5613977222157,107.36780749676304,FALSE,570
clefs,3.1850203675490936,24.16778063929094,95.78868802857191,FALSE,401
cleft,3.3270716388782064,27.85664782255651,83.10404090062347,TRUE,377
clegs,3.2936540272435946,26.941127631280537,85.92810336981303,FALSE,354
cleik,3.2764427647191385,26.481404368299827,87.41983498319387,FALSE,417
clems,3.3025248085196135,27.18117963206973,85.16922485838863,FALSE,370
clepe,3.0700559572785524,21.543108134977764,107.45896021574184,FALSE,570
clept,3.472260441563683,32.20946783788088,71.87327687784327,FALSE,340
clerk,3.325219645212938,27.805105230262807,83.25809166441768,TRUE,376
cleve,2.8430566408780362,17.168162324030444,134.84262067814166,FALSE,658
clews,3.1735566094722625,23.892309035514455,96.89310466221136,FALSE,407
click,2.546279132626698,12.759538794435544,181.4328901143022,TRUE,860
clied,3.5874036407982817,36.140121272823436,64.05623220032824,FALSE,367
clies,3.692386280516967,40.14051930051095,57.67239787479611,FALSE,292
cliff,2.5021869965150483,12.209166187943138,189.61163804012443,TRUE,864
clift,3.2228798549791002,25.10030142372806,92.22996811550486,FALSE,563
climb,2.937139748466666,18.861819535754194,122.73471260880847,TRUE,685
clime,3.5349561292843568,34.29351020039263,67.50548387938122,FALSE,371
cline,3.734311660303586,41.85920229354161,55.30444617090034,FALSE,319
cling,3.1604805900192927,23.58192644466869,98.16840050925383,TRUE,589
clink,3.093132623344601,22.04603183011444,105.0075595390258,TRUE,645
clint,3.532781781833681,34.219025201393286,67.65242394765065,FALSE,435
clipe,3.579948730780356,35.87170168576425,64.53555006337243,FALSE,374
clips,3.2260558737546137,25.180147181015375,91.93750867927409,FALSE,539
clipt,3.375202531152979,29.23020320853813,79.19890202213132,FALSE,504
clits,3.4767787583428653,32.35532969374705,71.54926319441566,FALSE,428
cloak,3.267959578909585,26.257707865559013,88.16458816028171,TRUE,464
cloam,3.3782563594056443,29.319603666271263,78.95741110113073,FALSE,439
clock,2.546686730177073,12.764740611243948,181.35895358193252,TRUE,823
clods,3.236922352382268,25.455258752102054,90.9438801052781,FALSE,441
cloff,2.509795313118811,12.302411660503589,188.17448674979858,FALSE,814
clogs,3.1771798408494636,23.97903341565832,96.54267375466034,FALSE,464
cloke,3.39117978710731,29.700972432489355,77.94357593045214,FALSE,360
clomb,2.9428267748983816,18.969392798067204,122.0386980565807,FALSE,688
clomp,3.0323794477853703,20.746539211640613,111.58487574164099,FALSE,646
clone,3.7332673712361872,41.8155120028334,55.36223016576089,TRUE,280
clonk,3.112826138655744,22.484499004549154,102.95982132097406,FALSE,602
clons,3.4130593799496287,30.35797892381285,76.25672334149063,FALSE,410
cloop,2.7690321462649097,15.943195858402083,145.20300826512096,FALSE,752
cloot,3.06982422682804,21.538116519201235,107.48386461444653,FALSE,583
clops,3.220269736216626,25.034872082359964,92.47101372773508,FALSE,505
close,3.7636168713756852,43.104046170776556,53.70725501796421,TRUE,247
clote,3.7919641911526165,44.34341373340856,52.20617460617081,FALSE,246
cloth,3.350159225756685,28.50727237443112,81.20734841248371,TRUE,495
clots,3.46982239788662,32.13103539818458,72.04872084921355,FALSE,389
cloud,3.2284051612187867,25.239372126105014,91.7217745526087,TRUE,557
clour,3.5002228319398148,33.12283196130972,69.89136685848953,FALSE,373
clous,3.30695858321951,27.3019624226103,84.79243961169684,FALSE,463
clout,3.464193005881431,31.950665367527638,72.45545510150157,TRUE,444
clove,3.332118472351518,27.997591044568917,82.68568521894575,TRUE,396
clown,3.082846282943964,21.820421185466792,106.09327750015548,TRUE,591
clows,3.0506972775249372,21.130072811928468,109.55948995562018,FALSE,539
cloye,3.508612156176701,33.401879009733626,69.30747816089588,FALSE,258
cloys,3.217304425153141,24.960745857175443,92.74562600197739,FALSE,442
cloze,3.1776144558015873,23.989457327148056,96.50072398178816,FALSE,401
clubs,2.973466108435652,19.559597925427436,118.35621615669844,FALSE,613
cluck,2.3936213375906656,10.953087035611714,211.35593942358466,TRUE,961
clued,3.4340898263312982,31.003181440470566,74.66975621340823,TRUE,409
clues,3.5305720461856582,34.14349368464234,67.80208321333214,FALSE,337
cluey,3.4027636704676807,30.047025482295194,77.04589598607964,FALSE,350
clump,2.875919091025902,17.741722888579943,130.48338171768694,TRUE,745
clung,3.0142948357320307,20.374718350275682,113.6212025217358,TRUE,654
clunk,2.946639334720555,19.041852784145124,121.57430404711171,FALSE,687
clype,3.2815306223995115,26.616481319667674,86.97618487569883,FALSE,405
cnida,3.266082116977744,26.20845626709172,88.33026929963812,FALSE,464
coach,2.8736686225804284,17.70184059480504,130.77736112251418,TRUE,600
coact,3.1569035799209613,23.4977243413055,98.52017865111196,FALSE,483
coady,3.286780502983227,26.756582102565368,86.52076678276642,FALSE,440
coala,3.1524346428134753,23.392948781125735,98.96144439335602,FALSE,503
coals,3.6186114232271724,37.28575772209756,62.0880502752397,FALSE,325
coaly,3.516263096202342,33.65841490174316,68.77923416055184,FALSE,379
coapt,3.5292504017004984,34.098397931350995,67.89175270523563,FALSE,383
coarb,3.458453181391074,31.767799467106475,72.87253252769473,FALSE,395
coast,3.731353185788115,41.735545917629224,55.46830523240231,TRUE,329
coate,3.9332014810613707,51.07021655778,45.329747082251885,FALSE,190
coati,3.556925029155716,35.055237410678735,66.03863419549374,FALSE,253
coats,3.615991158761333,37.18818706234771,62.25095071504281,FALSE,329
cobbs,2.4707164170156424,11.830919688417232,195.67371438303678,FALSE,778
cobby,2.376611485201378,10.76835225179715,214.98182320453395,FALSE,904
cobia,3.207500610294366,24.71723096396432,93.65935866258963,FALSE,311
coble,3.5062468956832986,33.3229682239771,69.47160242268792,FALSE,368
cobra,3.3586598168573607,28.750633933391505,80.51996367674235,TRUE,395
cobza,2.6377672751584478,13.981950882280199,165.57060023246672,FALSE,616
cocas,2.901986355960284,18.21028156921701,127.12598600964623,FALSE,480
cocci,2.150597933047102,8.589993102670327,269.4996343222147,FALSE,862
cocco,1.6978361457658364,5.46211537348413,423.8284696874366,FALSE,1319
cocks,2.417213045874112,11.214561254252644,206.42804899051535,FALSE,850
cocky,2.3030275940423253,10.004425989663108,231.39758366866144,FALSE,951
cocoa,2.3426262704782315,10.408536330439867,222.41359654284528,TRUE,711
cocos,2.2306619358900153,9.30602403247413,248.7635957011951,FALSE,914
codas,3.3395036282787243,28.205123004720985,82.07728786052499,FALSE,361
codec,2.8952242841019658,18.08755773800333,127.98853408141495,FALSE,509
coded,2.931240161545679,18.750870191365863,123.46093681913379,FALSE,509
coden,3.4884424567366397,32.734921921997866,70.71958214888302,FALSE,363
coder,3.589027878609869,36.19886912163334,63.95227409511804,FALSE,356
codes,3.4376519262176615,31.113814796106904,74.40424824697686,FALSE,302
codex,2.9322758835311524,18.77030094055991,123.3331318091773,FALSE,503
codon,2.717205849456905,15.137965342647265,152.9267604727626,FALSE,816
coeds,3.3644795916829775,28.918443983690178,80.05271657443414,FALSE,302
coffs,2.398804105395073,11.010001702812064,210.263364392462,FALSE,800
cogie,3.4903415641895394,32.797148124610466,70.58540551161094,FALSE,297
cogon,2.6387498826488778,13.995696404068324,165.40798922496396,FALSE,867
cogue,3.3465623502375195,28.404919450022742,81.4999670769405,FALSE,359
cohab,3.0328120536622687,20.755516228043895,111.53661390855116,FALSE,520
cohen,3.432061634106841,30.94036475263185,74.82135451564389,FALSE,350
cohoe,2.946485126041611,19.03891659158164,121.5930533055444,FALSE,504
cohog,2.4194964496451163,11.240197883960269,205.95722814662352,FALSE,944
cohos,2.6117362761743146,13.622683069909936,169.93715467941993,FALSE,805
coifs,3.093980286912348,22.064727370755104,104.91858617153517,FALSE,517
coign,3.237015764819603,25.45763670092835,90.93538521254725,FALSE,588
coils,3.5008834993281406,33.144722366537756,69.84520716146282,FALSE,368
coins,3.427579746347766,30.802003801321018,75.15744803267363,FALSE,444
coirs,3.563156862302591,35.27437791547037,65.62837211608783,FALSE,327
coits,3.5001750754210663,33.12125016793494,69.89470470656262,FALSE,413
coked,3.135736544110057,23.005574223529315,100.6277860098922,FALSE,445
cokes,3.231454771940691,25.316459870016303,91.44248492427583,FALSE,357
colas,3.5370747206770385,34.366241152308405,67.36261873214784,FALSE,325
colby,3.013833433504376,20.36531957831493,113.67363969407191,FALSE,617
colds,3.2228086525622257,25.098514285227456,92.2365353459415,FALSE,441
coled,3.5598345629900945,35.15738033208355,65.84677180533278,FALSE,332
coles,3.6536627162750905,38.61584622818513,59.94948256009773,FALSE,247
coley,3.515674615082452,33.638613387028286,68.8197213531016,FALSE,258
colic,2.859576906433753,17.45414063953384,132.63328443432482,FALSE,582
colin,3.4702850214789795,32.14590341208855,72.01539711991539,FALSE,443
colls,2.909553918354057,18.34861176222634,126.16758313922207,FALSE,593
colly,2.7907645695135206,16.293472533060623,142.08143753903283,FALSE,697
colog,2.6672539447359656,14.400370634187452,160.7597511764061,FALSE,746
colon,2.901526591851711,18.20191105972184,127.18444741347821,TRUE,654
color,3.0487632778170535,21.089246748805042,109.77158300502944,TRUE,505
colts,3.45532223828777,31.66849183884912,73.10104983149493,FALSE,389
colza,2.9404540696106407,18.924437373547306,122.32860371510549,FALSE,495
comae,3.5862400117237634,36.09809203491778,64.13081327846066,FALSE,247
comal,3.3730738240773808,29.168046847960454,79.36767285334616,FALSE,439
comas,3.278531687629465,26.536779797947872,87.2374122868903,FALSE,417
combe,3.191340587514846,24.321010040712075,95.18519157406757,FALSE,457
combi,2.8194187327408073,16.767101671793643,138.06798845231523,FALSE,641
combo,2.3575299028172934,10.564823056212827,219.1234048769633,FALSE,1005
combs,2.837121397158005,17.066566891481457,135.64532426000102,FALSE,665
comby,2.747384711660938,15.601775340537625,148.38054961508163,FALSE,790
comer,3.522802451032554,33.87924046121996,68.33092975180115,FALSE,349
comes,3.3797384429834856,29.363089986594396,78.84047629377235,FALSE,327
comet,3.532463384459245,34.20813168793847,67.6739677313699,TRUE,331
comfy,2.700434449461922,14.886197620765042,155.5131846947109,TRUE,805
comic,2.5852458193955092,13.266549864438987,174.49902375939973,TRUE,744
comix,2.6503414187244214,14.15887192423452,163.50172615359378,FALSE,736
comma,2.649468497470965,14.146517736907715,163.64451259692376,TRUE,625
commo,2.052484554035775,7.787224871879335,297.28177086034344,FALSE,1151
comms,2.544258276647595,12.733779640708525,181.79991057793978,FALSE,787
commy,2.4442329654354267,11.521708659834372,200.92505967194614,FALSE,910
compo,2.4415056754776776,11.490328430453326,201.47378850063615,FALSE,961
comps,2.9339810285937817,18.802334329558843,123.12301012330295,FALSE,669
compt,3.084657575688895,21.85998017168838,105.90128544573142,FALSE,631
comte,3.523615373206078,33.906792844467354,68.27540459574146,FALSE,331
comus,3.0290454472727433,20.677485415933194,111.95752062850733,FALSE,624
conch,2.6765124320178053,14.534315388654658,159.2782279794937,TRUE,840
condo,2.705207666875085,14.95742252922095,154.77265521365032,TRUE,816
coned,3.514970162869716,33.614924936064895,68.86821863809296,FALSE,363
cones,3.6065209803696954,36.837670642963175,62.84327862196729,FALSE,268
coney,3.465346281439297,31.98753454502771,72.3719421620712,FALSE,277
confs,3.022108985590522,20.534553125929783,112.73680930883073,FALSE,584
conga,3.231198816583208,25.309980815689773,91.46589311379174,FALSE,455
conge,3.4406014760539563,31.205722019281268,74.1851125434501,FALSE,387
congo,2.6272573974129454,13.835771795574857,167.31990337831493,FALSE,867
conia,3.4597393914569547,31.808685819134062,72.77886339483553,FALSE,287
conic,2.8146017765937463,16.68652949045281,138.73466027339754,TRUE,682
conin,2.897801666758488,18.134236424194054,127.65908339605683,FALSE,682
conks,3.0076190514599976,20.2391541281803,114.38225062858106,FALSE,642
conky,2.8912223280102736,18.01531677512611,128.50176485357943,FALSE,725
conne,3.164668686972202,23.680896943314117,97.75812147409388,FALSE,442
conns,2.839178535550536,17.101711317542954,135.36656987217827,FALSE,676
conte,3.7378497227962004,42.00756507077019,55.109121323740546,FALSE,289
conto,2.923353013164884,18.603560984323643,124.43854173675368,FALSE,672
conus,3.252373435436237,25.85162432238569,89.54949875220694,FALSE,534
convo,2.474220707012959,11.872451389000942,194.98921698215565,FALSE,939
cooch,2.1766419549814566,8.816649785810185,262.5713912018871,FALSE,1130
cooed,3.0134384444384335,20.35727708820946,113.71854840747848,FALSE,509
cooee,2.7461363698027847,15.582311142832575,148.5658949291893,FALSE,611
cooer,3.248173031189723,25.743264786050077,89.92643393290453,FALSE,421
cooey,2.9777817730448324,19.644193000651835,117.84653102945911,FALSE,404
coofs,2.5143461207336166,12.35852515318177,187.32008644283826,FALSE,800
cooks,2.5119808820471525,12.329328833125885,187.7636675388333,FALSE,850
cooky,2.3977285322000497,10.998166006323322,210.48963969711008,FALSE,951
cools,2.921048546341295,18.560739055043058,124.72563690134965,FALSE,593
cooly,2.8178405192712885,16.740660476503923,138.28606124884857,FALSE,697
coomb,2.3832460897287637,10.840033535947013,213.56022491287945,FALSE,1005
cooms,2.6293546469345954,13.864819310651319,166.96935950846154,FALSE,787
coomy,2.5319110184210483,12.577519055401254,184.0585563657606,FALSE,910
coons,2.8682758813588567,17.606636086694728,131.484514622838,FALSE,676
coops,2.663079568696163,14.340383363868344,161.43222543358314,FALSE,774
coopt,2.8236699472938755,16.838533947817353,137.48227768368608,FALSE,738
coost,3.034886360272539,20.798614216322974,111.30549256417109,FALSE,641
coots,2.9158855619682265,18.465157205469417,125.37125864892677,FALSE,641
cooze,2.606532377005502,13.551976136247339,170.82379549120458,FALSE,601
copal,3.4157366114961603,30.439363156283317,76.05283948005778,FALSE,410
copay,3.222655973093895,25.09468254993159,92.25061904623738,FALSE,448
coped,3.3240284037562944,27.772002356878307,83.35733125222937,FALSE,407
copen,3.4592391847565263,31.792778880065928,72.81527697635468,FALSE,351
coper,3.5667857346498772,35.40261667036302,65.39064672973683,FALSE,339
copes,3.4212957206185513,30.60905011484891,75.63122642858357,FALSE,323
coppy,2.4757211653414255,11.890278878925049,194.69686317477607,FALSE,871
copra,3.4323365729103803,30.9488726290171,74.80078604961844,FALSE,361
copse,3.5334432861332687,34.241668722259206,67.60768637701078,TRUE,323
copsy,3.1044650775137477,22.297288463629187,103.82428355699724,FALSE,601
coqui,2.6059758094092955,13.544435644056797,170.91889694317427,FALSE,619
coral,3.7084168704289864,40.78918082671511,56.755246197142974,TRUE,279
coram,3.461382548358142,31.860995445447696,72.65937449957383,FALSE,387
corbe,3.555262032602817,34.99698911848236,66.14854758398113,FALSE,378
corby,3.114322627632004,22.518171998794376,102.80585831407386,FALSE,555
cords,3.3259250125573794,27.824724962246645,83.19938483277214,FALSE,418
cored,3.6422485415587653,38.17758417054495,60.63767653968231,FALSE,356
corer,3.2630033907099043,26.127891686124848,88.60263307159127,TRUE,421
cores,3.7313244407700017,41.73434624584823,55.46989969275722,FALSE,255
corey,3.5956989664282784,36.44116223722494,63.52706274651167,FALSE,258
corgi,3.242148993072054,25.5886525402971,90.4697891518254,FALSE,453
coria,3.602035908757269,36.67282100964089,63.1257682465009,FALSE,218
corks,3.160699774890358,23.587095812678868,98.14688583897677,FALSE,501
corky,3.041297421669221,20.932383753207315,110.59418876004935,FALSE,576
corms,3.2768228384296787,26.491471166859956,87.38661531549808,FALSE,453
corni,3.4835062690681258,32.573734357401605,71.069530272447,FALSE,402
corno,3.0311312398152057,20.72065937111503,111.72424383497909,FALSE,603
corns,3.5070228012065012,33.34883373236935,69.4177199292278,FALSE,370
cornu,3.386585654874486,29.564835193373394,78.30248282658717,FALSE,462
corny,3.401924160195086,30.02181128101325,77.11060396492732,TRUE,440
corps,3.314037369800975,27.49591284478678,84.19433146548265,FALSE,452
corse,3.84827987740748,46.9122988840263,49.347400470034536,FALSE,255
corso,3.0438629983656624,20.98615633851632,110.31081455117311,FALSE,542
cosec,3.0479877551643884,21.0728979004942,109.85674637306094,FALSE,391
cosed,3.4933864075649708,32.89716249058055,70.37081087655673,FALSE,302
coses,3.076020111000082,21.67197846275177,106.8199658826191,FALSE,391
coset,3.747302208928609,42.40652360148993,54.59065736571398,FALSE,261
cosey,3.4609556867622717,31.84739811238195,72.69039661673182,FALSE,247
cosie,3.706651194138223,40.71722388223962,56.85554611226273,FALSE,204
costa,3.5203364836392743,33.79579828406184,68.49963952743079,FALSE,329
coste,3.726426845009533,41.53044800176252,55.74223518854776,FALSE,261
costs,2.8808923013224295,17.83017597311517,129.83607135962205,FALSE,641
cotan,3.5915909525898067,36.29176850432006,63.78856956845268,FALSE,350
coted,3.549764087139135,34.805105546966615,66.51323027525656,FALSE,322
cotes,3.6405906768257026,38.11434333701373,60.738288982978474,FALSE,261
coths,3.182087471327793,24.097002889409463,96.07003869420762,FALSE,588
cotta,3.0447132554737206,21.004007555100415,110.21706185959961,FALSE,483
cotts,2.921224159650419,18.563998854071972,124.70373534267968,FALSE,641
couch,2.603208053675016,13.506999785189926,171.39261396437848,TRUE,870
coude,3.432292927755287,30.947521890148067,74.80405081277168,FALSE,353
cough,2.9554281113232475,19.20994495464571,120.51049628021673,TRUE,734
could,3.2608798476865113,26.072466853355174,88.7909844902954,TRUE,557
count,3.437648984098688,31.11372325569672,74.40446715344936,TRUE,515
coupe,3.4139969934530994,30.3864563231007,76.18525751685192,TRUE,349
coups,3.0927796216419154,22.038250916759576,105.04463392961446,FALSE,609
courb,3.1848188395117636,24.162910644628795,95.80799408015874,FALSE,568
courd,3.339249659814096,28.19796070247477,82.09813555051966,FALSE,524
coure,3.741608960801754,42.16577870092958,54.902341930399686,FALSE,290
cours,3.414462074133234,30.4005917636797,76.14983346362963,FALSE,411
court,3.584466956882724,36.03414484577232,64.24462159177911,TRUE,419
couta,3.429349485557692,30.856563579241644,75.02455657626717,FALSE,321
couth,3.2172984188211893,24.960595935100304,92.74618306466716,FALSE,609
coved,3.1020610065692,22.243748582913774,104.07418477019809,FALSE,488
coven,3.237452983228974,25.46876968194785,90.89563527840379,TRUE,423
cover,3.3413220635861767,28.256458857561427,81.92817124289111,TRUE,402
coves,3.1981545228254142,24.487297723182515,94.53881053638486,FALSE,370
covet,3.34673031397853,28.409690847256314,81.48627918714479,TRUE,382
covey,3.065653516336258,21.44847433640001,107.93308482884652,TRUE,384
covin,3.036598992468553,20.83426511238453,111.11503033643805,FALSE,642
cowal,3.2375191179017,25.47045410639432,90.88962412408746,FALSE,458
cowan,3.1824021463569387,24.104586807668287,96.03981260792818,FALSE,485
cowed,3.1557230549002115,23.470001057024973,98.63655286487858,FALSE,463
cower,3.396332761321866,29.854415782861686,77.5429677417756,TRUE,388
cowks,2.6644078637099082,14.359444280043187,161.21793816334497,FALSE,781
cowls,3.0661392028835293,21.458894102009857,107.88067590972338,FALSE,539
cowps,2.809997659596311,16.609879344918316,139.37488358145475,FALSE,704
cowry,3.038186874842359,20.86737375408538,110.93873274526331,FALSE,576
coxae,3.248194858580763,25.74382670048976,89.9244710948881,FALSE,291
coxal,3.030412418290596,20.7057702671003,111.80458249738902,FALSE,494
coxed,2.9467497011605737,19.04395448162457,121.56088706438221,FALSE,503
coxes,3.040869939304631,20.92343744063565,110.64147593186634,FALSE,387
coxib,2.581006714999469,13.210430606323838,175.2403134301927,FALSE,739
coyau,3.173988798005995,23.902637249231006,96.8512376212578,FALSE,368
coyed,3.298976185614702,27.084894815737826,85.47199521169478,FALSE,343
coyer,3.547959471983231,34.74235236569506,66.63336942854374,FALSE,258
coyly,2.6877115750009954,14.69800212965681,157.50439954889663,TRUE,697
coypu,2.87011259911465,17.639004224281887,131.24323632811237,FALSE,676
cozed,2.9406542052535762,18.928225207015853,122.30412385107994,FALSE,500
cozen,3.0754870281077356,21.660428580585787,106.87692495959804,FALSE,433
cozes,3.0347745046146186,20.79628790375401,111.31794340960779,FALSE,381
cozey,2.905489384347551,18.27418456414951,126.68143915661176,FALSE,398
cozie,3.15250817347648,23.394668943400806,98.95416796026164,FALSE,343
craal,3.240574130754388,25.548385651377,90.61237886375912,FALSE,459
crabs,3.359870116714781,28.785451887374013,80.42256932625797,FALSE,381
crack,2.7876354146292175,16.242567420429364,142.52672869242764,TRUE,652
craft,3.4862546231116944,32.66338164675314,70.87447420589164,TRUE,424
crags,3.409091549948108,30.237762281574227,76.55989813143928,FALSE,358
craic,3.103534740945548,22.276554127250957,103.92092002990962,FALSE,426
craig,3.486107212554403,32.65856707432969,70.88492262171656,FALSE,360
crake,3.634249594091717,37.873421791562215,61.12465920667767,FALSE,341
crame,3.7664222955321582,43.22514108502245,53.55679453877247,FALSE,313
cramp,3.271695106806648,26.355977696378186,87.8358612482103,TRUE,498
crams,3.418401739689827,30.52059616133185,75.85041877173407,FALSE,384
crane,3.980592974907975,53.548777896606794,43.231612203547485,TRUE,263
crank,3.3492497742814966,28.4813581791543,81.28123614885628,TRUE,462
crans,3.640266314164632,38.10198247199389,60.757993411539545,FALSE,306
crape,3.8033216834294374,44.84991455745114,51.616597776001726,FALSE,304
craps,3.454984626327094,31.65780198184107,73.12573378682086,FALSE,390
crapy,3.371232280054175,29.114382033843906,79.51396657874918,FALSE,430
crare,3.5039397389336964,33.24617553337337,69.63206933910769,FALSE,376
crash,3.534458962671842,34.27646484963581,67.53905369633232,TRUE,386
crass,3.1265997556038254,22.796334502548103,101.55141387933382,TRUE,461
crate,4.044426464977778,57.07844016014409,40.55822116905859,TRUE,246
crave,3.5799500214513498,35.87174798435899,64.53546676926365,TRUE,367
crawl,3.3684620902914078,29.033841278877386,79.7345407300343,TRUE,409
craws,3.287362265338838,26.772152603523963,86.4704468962007,FALSE,408
crays,3.4387903063437606,31.149254312511296,74.31959612176544,FALSE,321
craze,3.423537352622871,30.677741302626707,75.4618789291956,TRUE,369
crazy,2.9871249079427202,19.828591434129482,116.75060266839542,TRUE,509
creak,3.4791296064377506,32.43148163466854,71.3812592985365,TRUE,341
cream,3.598082070456774,36.528108878051704,63.37585139511539,TRUE,313
credo,3.502488610977936,33.19796606614742,69.73318773166191,TRUE,356
creds,3.442287158229769,31.258369309505362,74.06016536173023,FALSE,327
creed,3.1913590471561646,24.321459001977754,95.18343450578975,TRUE,538
creek,2.994970598614064,19.984772301215934,115.83819745892968,TRUE,595
creel,3.368957445606183,29.04822690916827,79.69505358240417,FALSE,409
creep,3.1521037477748575,23.385209450959014,98.99419566263767,TRUE,536
crees,3.2884202974759797,26.800493391447368,86.3790067662996,FALSE,423
creme,3.109791298976317,22.41636559408072,103.272762495063,TRUE,543
crems,3.3945584164830818,29.801490721842203,77.68067784284639,FALSE,344
crena,3.764087670281549,43.12434428634243,53.68197565228059,FALSE,263
crepe,3.1514520617160655,23.369974600686838,99.05872982557554,TRUE,536
creps,3.4301744873976223,30.882030804777933,74.96268670394025,FALSE,351
crept,3.578772581201461,35.8295360003696,64.61149817781954,TRUE,341
crepy,3.3185334279796277,27.6198143941817,83.81663855379385,FALSE,357
cress,3.103722775693849,22.28074328734078,103.90138112292288,TRUE,423
crest,3.783411021955599,43.96575440738699,52.65461792260389,TRUE,277
crewe,2.9790364450486826,19.668855488078933,117.69876500455733,FALSE,593
crews,3.26105525451164,26.077040543105667,88.77541131146675,FALSE,387
crias,3.655519944233391,38.687631297418335,59.83824603276971,FALSE,266
cribs,3.218852821000098,24.999424909912108,92.60213018268743,FALSE,426
crick,2.646242119185291,14.100949269349377,164.17334434583177,TRUE,736
cried,3.6670069486053976,39.134598529736586,59.154816632165975,TRUE,343
crier,3.3196590386949603,27.6509210569314,83.72234672521648,TRUE,411
cries,3.762556453924226,43.058362114354836,53.7642373356376,FALSE,256
crime,3.623262676478713,37.45958717295018,61.799933600754606,TRUE,338
crimp,3.1308062415824174,22.892428932236523,101.12513647427238,TRUE,570
crims,3.2766523795315097,26.48695584472333,87.40151241129468,FALSE,426
crine,3.8230227284943763,45.74226601114268,50.60964840342787,FALSE,292
crios,3.556075059142548,35.02545416929928,66.09478891580392,FALSE,327
cripe,3.6643316286313388,39.030040881558364,59.313286579052345,FALSE,336
crips,3.314746960930313,27.51543062463725,84.13460910646823,FALSE,448
crise,3.8596286948467373,47.447730510848984,48.79053170879632,FALSE,256
crisp,3.3809211371336336,29.39783808548809,78.74728724160072,TRUE,448
crith,3.4469002562016753,31.402900341166944,73.71930537782848,FALSE,459
crits,3.572259688792212,35.59694034474763,65.03367923141127,FALSE,368
croak,3.383625921779628,29.47746053881955,78.53458058068885,TRUE,407
croci,2.9284920914368016,18.69941222291375,123.8006827382126,FALSE,534
crock,2.651431711738089,14.174317662034856,163.3235585089646,TRUE,763
crocs,2.944609249368927,19.003235409286326,121.82136094934272,FALSE,542
croft,3.349565316402211,28.49034666536339,81.25559254125953,FALSE,499
crogs,3.2725501019240446,26.37852156469814,87.7607941113015,FALSE,428
cromb,3.0494369413586604,21.103458591922475,109.69765879447294,FALSE,631
crome,3.6087167642270552,36.91864707634092,62.70543975278967,FALSE,349
crone,3.8213716483326086,45.6668041770888,50.69327801049507,TRUE,286
cronk,3.214993259009446,24.903124038875617,92.96022444357237,FALSE,560
crons,3.501828724102737,33.17606639050603,69.77921893303426,FALSE,370
crony,3.425769348015866,30.746290352004717,75.29363619143268,TRUE,440
crook,2.728798902531483,15.314481783576582,151.1641094171813,TRUE,763
crool,3.1015130124812083,22.231562479456844,104.13123243762935,FALSE,505
croon,3.055443841676448,21.230606464020116,109.04069103834935,FALSE,603
